,title,date
1749," 에드머 Edmmer BBQ치킨에서 사이드메뉴만 시켰는데 충격적인 결과는 치즈볼, 치즈스틱 등등 먹방을 2:13 죄송한데 추석인데요..?",2020-10-01
1750," 에드머 Edmmer BBQ치킨에서 사이드메뉴만 시켰는데 충격적인 결과는 치즈볼, 치즈스틱 등등 먹방을 1:26 임영웅닮았땽",2020-10-01
1751," 에드머 Edmmer BBQ치킨에서 사이드메뉴만 시켰는데 충격적인 결과는 치즈볼, 치즈스틱 등등 먹방을 1:25 임영웅님 닮아써...................................",2020-10-01
1752," 엔조이커플enjoycouple SUB)ASMR MUKBANG! 단짠바삭!군침줄줄 뿌링클 모든메뉴!! 뿌링클치킨,치즈볼,핫도그,소떡,치즈스틱 모두 먹방!! BBURINGKLE CHICKEN MUKBANG! 혹시 낙곱새에 당면 그득그득 넣어서 계란찜이랑 같이 먹어주시면 안되나요ㅠㅠ 정말 먹어주시면 그쪽 방향으로 절 올리겠습니다 ㅠㅠ",2020-03-22
1753," 엔조이커플enjoycouple SUB)ASMR MUKBANG! 단짠바삭!군침줄줄 뿌링클 모든메뉴!! 뿌링클치킨,치즈볼,핫도그,소떡,치즈스틱 모두 먹방!! BBURINGKLE CHICKEN MUKBANG! 짜쯩나..
둘이 커플이어서 짜증나..",2020-03-22
1754," 엔조이커플enjoycouple SUB)ASMR MUKBANG! 단짠바삭!군침줄줄 뿌링클 모든메뉴!! 뿌링클치킨,치즈볼,핫도그,소떡,치즈스틱 모두 먹방!! BBURINGKLE CHICKEN MUKBANG! 8:12 민뚜님 한개만 드시는거...트루러브...",2020-03-22
1755," 엔조이커플enjoycouple SUB)ASMR MUKBANG! 단짠바삭!군침줄줄 뿌링클 모든메뉴!! 뿌링클치킨,치즈볼,핫도그,소떡,치즈스틱 모두 먹방!! BBURINGKLE CHICKEN MUKBANG! 드실때 같이 드시면 안될까요ㅠㅠ 자꾸 번갈아가면서 먹는것보다 동시에 먹는게 보기나은데에....",2020-03-22
1756," 엔조이커플enjoycouple SUB)ASMR MUKBANG! 단짠바삭!군침줄줄 뿌링클 모든메뉴!! 뿌링클치킨,치즈볼,핫도그,소떡,치즈스틱 모두 먹방!! BBURINGKLE CHICKEN MUKBANG! 다이어트중인 엔조잉..모여랏..!(힘 없음)
↓
↓
↓",2020-03-22
1757," 엔조이커플enjoycouple SUB)ASMR MUKBANG! 단짠바삭!군침줄줄 뿌링클 모든메뉴!! 뿌링클치킨,치즈볼,핫도그,소떡,치즈스틱 모두 먹방!! BBURINGKLE CHICKEN MUKBANG! 우연히 지나가도 보셨을 

모든 분들 항상 행운이 깃든 날만 가득하길
🥰💓",2020-03-22
1758," 엔조이커플enjoycouple SUB)ASMR MUKBANG! 단짠바삭!군침줄줄 뿌링클 모든메뉴!! 뿌링클치킨,치즈볼,핫도그,소떡,치즈스틱 모두 먹방!! BBURINGKLE CHICKEN MUKBANG! 더는 뿌링메인인 치킨보다는 사이드가 더ㅓ 맛있더라구욬ㅋㅋㅋㅋㅋㅋㅋㅋ",2020-03-22
1759," 엔조이커플enjoycouple SUB)ASMR MUKBANG! 단짠바삭!군침줄줄 뿌링클 모든메뉴!! 뿌링클치킨,치즈볼,핫도그,소떡,치즈스틱 모두 먹방!! BBURINGKLE CHICKEN MUKBANG! 엔💙
조이
커플님
너무너무",2020-03-22
1760," 엔조이커플enjoycouple SUB)ASMR MUKBANG! 단짠바삭!군침줄줄 뿌링클 모든메뉴!! 뿌링클치킨,치즈볼,핫도그,소떡,치즈스틱 모두 먹방!! BBURINGKLE CHICKEN MUKBANG! 2:30 초에 구독..",2020-03-22
1761," 엔조이커플enjoycouple SUB)ASMR MUKBANG! 단짠바삭!군침줄줄 뿌링클 모든메뉴!! 뿌링클치킨,치즈볼,핫도그,소떡,치즈스틱 모두 먹방!! BBURINGKLE CHICKEN MUKBANG! 엔조이커플님 다음에 공차 버블티랑 마카롱 먹방해주세욤‼☺
2:29 핫도그에 구독 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",2020-03-22
1762," 엔조이커플enjoycouple SUB)ASMR MUKBANG! 단짠바삭!군침줄줄 뿌링클 모든메뉴!! 뿌링클치킨,치즈볼,핫도그,소떡,치즈스틱 모두 먹방!! BBURINGKLE CHICKEN MUKBANG! 2:29 핫도그 소시지 구독",2020-03-22
1763," 엔조이커플enjoycouple SUB)ASMR MUKBANG! 단짠바삭!군침줄줄 뿌링클 모든메뉴!! 뿌링클치킨,치즈볼,핫도그,소떡,치즈스틱 모두 먹방!! BBURINGKLE CHICKEN MUKBANG! 이렇게 많이 시켰는데 소스 1개밖에 안주냐..",2020-03-22
1764," 엔조이커플enjoycouple SUB)ASMR MUKBANG! 단짠바삭!군침줄줄 뿌링클 모든메뉴!! 뿌링클치킨,치즈볼,핫도그,소떡,치즈스틱 모두 먹방!! BBURINGKLE CHICKEN MUKBANG! 6:51 진짜 졸귀ㅜㅜㅜㅜ♡♡",2020-03-22
1765," 엔조이커플enjoycouple SUB)ASMR MUKBANG! 단짠바삭!군침줄줄 뿌링클 모든메뉴!! 뿌링클치킨,치즈볼,핫도그,소떡,치즈스틱 모두 먹방!! BBURINGKLE CHICKEN MUKBANG! The cheeseballs are really tasty when you mix it with sugar or powdered sugar!

You're the only YouTubers I watch XD 💜",2020-03-22
1766," 엔조이커플enjoycouple SUB)ASMR MUKBANG! 단짠바삭!군침줄줄 뿌링클 모든메뉴!! 뿌링클치킨,치즈볼,핫도그,소떡,치즈스틱 모두 먹방!! BBURINGKLE CHICKEN MUKBANG! 유튜버들이 뿌링클세트를 꺼려하는 이유
비쌈
유튜버들이 그래도 뿌링클세트를 먹는 이유
맛있음",2020-03-22
1767," 엔조이커플enjoycouple SUB)ASMR MUKBANG! 단짠바삭!군침줄줄 뿌링클 모든메뉴!! 뿌링클치킨,치즈볼,핫도그,소떡,치즈스틱 모두 먹방!! BBURINGKLE CHICKEN MUKBANG! 1:09 이때 콜라가 터지면 유튜브 각일 것 같은 것은 나 뿐인건가..(?)",2020-03-22
1768," 엔조이커플enjoycouple SUB)ASMR MUKBANG! 단짠바삭!군침줄줄 뿌링클 모든메뉴!! 뿌링클치킨,치즈볼,핫도그,소떡,치즈스틱 모두 먹방!! BBURINGKLE CHICKEN MUKBANG! I really like watching this movie. If you eat, the taste will be explained and exciting",2020-03-22
1769," 엔조이커플enjoycouple SUB)ASMR MUKBANG! 단짠바삭!군침줄줄 뿌링클 모든메뉴!! 뿌링클치킨,치즈볼,핫도그,소떡,치즈스틱 모두 먹방!! BBURINGKLE CHICKEN MUKBANG! 와..진짜 역대급 좋은 커플이다..!!이제상에서 리엑션 제일 좋고 먹는 것도..진짜 잊을 수가 없당💖난 엔조잉.!!!친구들 한테 엔조이 커플 구독 좋아요 알람  까지 다~~~~해라고 해야겠당!",2020-03-22
1770, GONGSAM TABLE 이공삼 MUKBANG ASMR 빨간 치토스 스테이크 햄버거 & 치즈볼 허니콤 감자 CHEETOS STEAK BUGGER HONEYCOMB EATING SOUND! Who is watching this in bed hungry😂,2020-01-02
1771, GONGSAM TABLE 이공삼 MUKBANG ASMR 빨간 치토스 스테이크 햄버거 & 치즈볼 허니콤 감자 CHEETOS STEAK BUGGER HONEYCOMB EATING SOUND! Like Si Te Quedas Hasta Las 5 De La Mañana Viendo Esto !!!!,2020-01-02
1772, GONGSAM TABLE 이공삼 MUKBANG ASMR 빨간 치토스 스테이크 햄버거 & 치즈볼 허니콤 감자 CHEETOS STEAK BUGGER HONEYCOMB EATING SOUND! Este tío debe de tener más colesterol q mi abuela,2020-01-02
1773, GONGSAM TABLE 이공삼 MUKBANG ASMR 빨간 치토스 스테이크 햄버거 & 치즈볼 허니콤 감자 CHEETOS STEAK BUGGER HONEYCOMB EATING SOUND! Coquita sin azucar para no perder la dieta xd,2020-01-02
1774, GONGSAM TABLE 이공삼 MUKBANG ASMR 빨간 치토스 스테이크 햄버거 & 치즈볼 허니콤 감자 CHEETOS STEAK BUGGER HONEYCOMB EATING SOUND! 5:24 soy el único al q le incómodo q lo comiera de forma vertical?,2020-01-02
1775," GONGSAM TABLE 이공삼 MUKBANG ASMR 빨간 치토스 스테이크 햄버거 & 치즈볼 허니콤 감자 CHEETOS STEAK BUGGER HONEYCOMB EATING SOUND! Como madres no engordas >:v


Like si puedes leer esto :v",2020-01-02
1776," GONGSAM TABLE 이공삼 MUKBANG ASMR 빨간 치토스 스테이크 햄버거 & 치즈볼 허니콤 감자 CHEETOS STEAK BUGGER HONEYCOMB EATING SOUND! Nmms we como no engordas >:U yo como chatarra y engordo >:U :""v


Líke si lo Leiste :v",2020-01-02
1777," GONGSAM TABLE 이공삼 MUKBANG ASMR 빨간 치토스 스테이크 햄버거 & 치즈볼 허니콤 감자 CHEETOS STEAK BUGGER HONEYCOMB EATING SOUND! Gongsam: *eats a lot of food* (does not gain weight)

Me: *eats one piece of French fry.* (gains 20 pounds)",2020-01-02
1778," GONGSAM TABLE 이공삼 MUKBANG ASMR 빨간 치토스 스테이크 햄버거 & 치즈볼 허니콤 감자 CHEETOS STEAK BUGGER HONEYCOMB EATING SOUND! Nadie: 
El wey de los subtitulos: ChItOs :0",2020-01-02
1779, GONGSAM TABLE 이공삼 MUKBANG ASMR 빨간 치토스 스테이크 햄버거 & 치즈볼 허니콤 감자 CHEETOS STEAK BUGGER HONEYCOMB EATING SOUND! We all know that honey comb was toooo damn sweet 😭,2020-01-02
1780," GONGSAM TABLE 이공삼 MUKBANG ASMR 빨간 치토스 스테이크 햄버거 & 치즈볼 허니콤 감자 CHEETOS STEAK BUGGER HONEYCOMB EATING SOUND! Este video se deberia llamar, como darte coresterol y ataques al corazón mortales en tan solo 20 minutos o menos",2020-01-02
1781, GONGSAM TABLE 이공삼 MUKBANG ASMR 빨간 치토스 스테이크 햄버거 & 치즈볼 허니콤 감자 CHEETOS STEAK BUGGER HONEYCOMB EATING SOUND! The 2k dislikes are because he didnt eat the last 7 French fries,2020-01-02
1782, GONGSAM TABLE 이공삼 MUKBANG ASMR 빨간 치토스 스테이크 햄버거 & 치즈볼 허니콤 감자 CHEETOS STEAK BUGGER HONEYCOMB EATING SOUND! Who likes how he said that patty is THICC,2020-01-02
1783, GONGSAM TABLE 이공삼 MUKBANG ASMR 빨간 치토스 스테이크 햄버거 & 치즈볼 허니콤 감자 CHEETOS STEAK BUGGER HONEYCOMB EATING SOUND! I feel he’s Going to pop his jaw out of its socket one day opening his mouth that wide,2020-01-02
1784, GONGSAM TABLE 이공삼 MUKBANG ASMR 빨간 치토스 스테이크 햄버거 & 치즈볼 허니콤 감자 CHEETOS STEAK BUGGER HONEYCOMB EATING SOUND! Dale like si estas viendo en los comentarios quien habla español jaja,2020-01-02
1785," GONGSAM TABLE 이공삼 MUKBANG ASMR 빨간 치토스 스테이크 햄버거 & 치즈볼 허니콤 감자 CHEETOS STEAK BUGGER HONEYCOMB EATING SOUND! Me: “Mom and dad i like watching asmr eating...”

silence",2020-01-02
1786, GONGSAM TABLE 이공삼 MUKBANG ASMR 빨간 치토스 스테이크 햄버거 & 치즈볼 허니콤 감자 CHEETOS STEAK BUGGER HONEYCOMB EATING SOUND! Everybody gangsta until he eats a spoonful of straight sauce,2020-01-02
1787, GONGSAM TABLE 이공삼 MUKBANG ASMR 빨간 치토스 스테이크 햄버거 & 치즈볼 허니콤 감자 CHEETOS STEAK BUGGER HONEYCOMB EATING SOUND! I’m praying for his toilet,2020-01-02
1788, 봉길이 Bonggil ASMR BBQ 자메이카 통다리구이🍗 바삭한 멘보샤 치즈볼 먹방~!! Grilled Chicken Leg Cheese Ball Crispy Menbosha MuKBang~!! Imagine him being that one friend who asked for one bite😂💜,2020-09-21
1789, 봉길이 Bonggil ASMR BBQ 자메이카 통다리구이🍗 바삭한 멘보샤 치즈볼 먹방~!! Grilled Chicken Leg Cheese Ball Crispy Menbosha MuKBang~!! 봉길님 요즘 짠거나 단거 위주로 드시는 거 같은데 인스턴트 말고 따뜻한 집밥 먹방 해주시면 안될까욥? 된장찌개나 각종 나물반찬 등등 건강한 음식 먹방이욥ㅎㅎ,2020-09-21
1790, 봉길이 Bonggil ASMR BBQ 자메이카 통다리구이🍗 바삭한 멘보샤 치즈볼 먹방~!! Grilled Chicken Leg Cheese Ball Crispy Menbosha MuKBang~!! Who else is lying in bed hungry watching him eat food that looks so gooooodddd,2020-09-21
1791," 봉길이 Bonggil ASMR BBQ 자메이카 통다리구이🍗 바삭한 멘보샤 치즈볼 먹방~!! Grilled Chicken Leg Cheese Ball Crispy Menbosha MuKBang~!! Nobody:
Not even me:
Not even Nikocado:
Bongil: okay first step... inhale the chicken",2020-09-21
1792, 봉길이 Bonggil ASMR BBQ 자메이카 통다리구이🍗 바삭한 멘보샤 치즈볼 먹방~!! Grilled Chicken Leg Cheese Ball Crispy Menbosha MuKBang~!! Just now joined lol I'm delayed,2020-09-21
1793," 봉길이 Bonggil ASMR BBQ 자메이카 통다리구이🍗 바삭한 멘보샤 치즈볼 먹방~!! Grilled Chicken Leg Cheese Ball Crispy Menbosha MuKBang~!! interviewer: What are your specialities?

bonggil: I inhale food.....",2020-09-21
1794, 봉길이 Bonggil ASMR BBQ 자메이카 통다리구이🍗 바삭한 멘보샤 치즈볼 먹방~!! Grilled Chicken Leg Cheese Ball Crispy Menbosha MuKBang~!! I love when Bonggil just stares at the food he is about to eat 😂,2020-09-21
1795," 봉길이 Bonggil ASMR BBQ 자메이카 통다리구이🍗 바삭한 멘보샤 치즈볼 먹방~!! Grilled Chicken Leg Cheese Ball Crispy Menbosha MuKBang~!! He take big bites yes, but I've never see him eating wild or messy. I just love how he put the foods inside his mouth and swallow it immediately.",2020-09-21
1796, 봉길이 Bonggil ASMR BBQ 자메이카 통다리구이🍗 바삭한 멘보샤 치즈볼 먹방~!! Grilled Chicken Leg Cheese Ball Crispy Menbosha MuKBang~!! Watching in quarantine and starving 😅 but we all love your videos and big bite's babe love uuuuuu Bonggil and be home be safe guys 😄,2020-09-21
1797," 봉길이 Bonggil ASMR BBQ 자메이카 통다리구이🍗 바삭한 멘보샤 치즈볼 먹방~!! Grilled Chicken Leg Cheese Ball Crispy Menbosha MuKBang~!! 2:51 he inhaled that chicken like it was air.......
I-",2020-09-21
1798," 봉길이 Bonggil ASMR BBQ 자메이카 통다리구이🍗 바삭한 멘보샤 치즈볼 먹방~!! Grilled Chicken Leg Cheese Ball Crispy Menbosha MuKBang~!! Who's watching this with a empty stomach
👇👇👇",2020-09-21
1799," 봉길이 Bonggil ASMR BBQ 자메이카 통다리구이🍗 바삭한 멘보샤 치즈볼 먹방~!! Grilled Chicken Leg Cheese Ball Crispy Menbosha MuKBang~!! Who is scrolling through comments while watching the video

thank u for the likes",2020-09-21
1800, 봉길이 Bonggil ASMR BBQ 자메이카 통다리구이🍗 바삭한 멘보샤 치즈볼 먹방~!! Grilled Chicken Leg Cheese Ball Crispy Menbosha MuKBang~!! I would love to eat like this every once in a while,2020-09-21
1801," 봉길이 Bonggil ASMR BBQ 자메이카 통다리구이🍗 바삭한 멘보샤 치즈볼 먹방~!! Grilled Chicken Leg Cheese Ball Crispy Menbosha MuKBang~!! I don’t know if it’s just me thinking too much, but I feel like he used to be happier while eating. I hope everything is going well for him",2020-09-21
1802, 봉길이 Bonggil ASMR BBQ 자메이카 통다리구이🍗 바삭한 멘보샤 치즈볼 먹방~!! Grilled Chicken Leg Cheese Ball Crispy Menbosha MuKBang~!! He's the male version of boki but unproblematic and actually eats his food,2020-09-21
1803, 봉길이 Bonggil ASMR BBQ 자메이카 통다리구이🍗 바삭한 멘보샤 치즈볼 먹방~!! Grilled Chicken Leg Cheese Ball Crispy Menbosha MuKBang~!! Don’t turn into nick pls don’t start loving cheese that much,2020-09-21
1804, 봉길이 Bonggil ASMR BBQ 자메이카 통다리구이🍗 바삭한 멘보샤 치즈볼 먹방~!! Grilled Chicken Leg Cheese Ball Crispy Menbosha MuKBang~!! When Bonggli doesn't take one whole out of his food...thats gonna be a sad day,2020-09-21
1805, 봉길이 Bonggil ASMR BBQ 자메이카 통다리구이🍗 바삭한 멘보샤 치즈볼 먹방~!! Grilled Chicken Leg Cheese Ball Crispy Menbosha MuKBang~!! 와... 자메이카 딱 한번 먹어봤는데 진짜 맛있더라구요.. 살이 야들야들해서 목넘김도 좋고 배고프면 혼자서도 다 먹을수있을정도로 맛있었구 제가 닭다리를 좋아하진 않는데 이건.. 진짜루 대박이었어욯ㅎㅎ 봉길님이 드시니까 기억이 새록새록 나네요 오늘도 잘보고 가요!!,2020-09-21
1806," SIYEON HAN [먹방] 추위와 함께 찾아온 뿌링클x치즈볼x송이불닭발, 장상궁 떡볶이에 돌아버린 일상 (ft. 신길동 매운짬뽕, 마라탕면, 밴앤제리스, 짝태, 유령신부, 황제운동) 유투브 5대 맛집
미혼여자 :한시연  미혼남자 :민수
미혼자매:감자매
신혼:우니",2019-11-05
1807," SIYEON HAN [먹방] 추위와 함께 찾아온 뿌링클x치즈볼x송이불닭발, 장상궁 떡볶이에 돌아버린 일상 (ft. 신길동 매운짬뽕, 마라탕면, 밴앤제리스, 짝태, 유령신부, 황제운동) 매번영상마다 빠지지않는 단어
""배란기""
한시연 사랑해❤",2019-11-05
1808," SIYEON HAN [먹방] 추위와 함께 찾아온 뿌링클x치즈볼x송이불닭발, 장상궁 떡볶이에 돌아버린 일상 (ft. 신길동 매운짬뽕, 마라탕면, 밴앤제리스, 짝태, 유령신부, 황제운동) 시연님 따라하다가 스피닝 하게 되다가 결국 스피닝 강사 교육 합격했습니다..후후 12년 다니던 직장 그만두고 새로운 갈림길에 섰네요😄 감사합니다🙆",2019-11-05
1809," SIYEON HAN [먹방] 추위와 함께 찾아온 뿌링클x치즈볼x송이불닭발, 장상궁 떡볶이에 돌아버린 일상 (ft. 신길동 매운짬뽕, 마라탕면, 밴앤제리스, 짝태, 유령신부, 황제운동) 김사부에 이어 장상궁.. 역시 자기 가문을 걸고 하는 곳이 맛집인가보다.. 다음에 언니가 꽂힐데는 어디일까 박장군..? 최대감..?",2019-11-05
1810," SIYEON HAN [먹방] 추위와 함께 찾아온 뿌링클x치즈볼x송이불닭발, 장상궁 떡볶이에 돌아버린 일상 (ft. 신길동 매운짬뽕, 마라탕면, 밴앤제리스, 짝태, 유령신부, 황제운동) 유튜브 2대 최고미녀

미혼 : 한시연
기혼 : 정혜영",2019-11-05
1811," SIYEON HAN [먹방] 추위와 함께 찾아온 뿌링클x치즈볼x송이불닭발, 장상궁 떡볶이에 돌아버린 일상 (ft. 신길동 매운짬뽕, 마라탕면, 밴앤제리스, 짝태, 유령신부, 황제운동) 언닠ㅋㅋㅋ 보다가 갑자기 삭제되는 바람에 화면이 꺼져섴ㅋㅋㅋㅋㅋㅋ검은 화면에 완전 나라 잃은 표정인 저를 발견ㅋㅋㅋㅋㅋㅋㅋㅋㅋ",2019-11-05
1812," SIYEON HAN [먹방] 추위와 함께 찾아온 뿌링클x치즈볼x송이불닭발, 장상궁 떡볶이에 돌아버린 일상 (ft. 신길동 매운짬뽕, 마라탕면, 밴앤제리스, 짝태, 유령신부, 황제운동) 언니도 배민 총주문금액 공개해주세요.. 궁금해..",2019-11-05
1813," SIYEON HAN [먹방] 추위와 함께 찾아온 뿌링클x치즈볼x송이불닭발, 장상궁 떡볶이에 돌아버린 일상 (ft. 신길동 매운짬뽕, 마라탕면, 밴앤제리스, 짝태, 유령신부, 황제운동) 24:38 개공감ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ지가 지 스스로를 유혹한다는 말에 너무 공감돼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ주변유혹없으면 진짜 어떻게든 안가려고 자기 합리화 시작ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",2019-11-05
